orderid,dateid,countryid,categoryid,amount
109070,399,6,1,5749
109071,399,29,5,7528
109072,399,31,5,4493
109073,399,37,3,6294
109074,399,29,3,7099
109075,399,25,4,7063
109076,399,16,5,891
109077,399,52,1,174
109078,399,36,3,5054
109079,399,44,5,5813
109080,399,36,2,5967
109081,399,28,1,7101
109082,399,27,3,4705
109083,399,3,2,1547
109084,399,53,3,5871
109085,399,5,5,928
109086,399,8,5,3600
109087,399,34,2,5281
109088,399,27,1,5630
109089,399,2,4,7798
109090,399,38,5,420
109091,399,53,1,5551
109092,399,55,2,6054
109093,399,5,1,1476
109094,399,17,2,5637
109095,399,47,4,7150
109096,399,22,2,7298
109097,399,35,3,1424
109098,399,24,5,5564
109099,399,5,4,1233
109100,399,51,3,1752
109101,399,32,5,5799
109102,399,21,1,911
109103,399,44,4,6758
109104,399,14,4,4425
109105,399,18,4,4873
109106,399,56,2,6850
109107,399,34,5,2008
109108,399,28,2,1866
109109,399,18,3,7889
109110,399,45,3,5790
109111,399,16,1,5975
109112,399,3,5,4029
109113,399,36,1,7127
109114,399,49,5,574
109115,399,29,4,2706
109116,399,43,2,2270
109117,399,19,3,4450
109118,399,11,4,5941
109119,399,56,4,2230
109120,399,40,3,6690
109121,399,9,3,5304
109122,399,46,2,3033
109123,399,43,1,3950
109124,399,55,1,7848
109125,399,8,4,3764
109126,399,8,2,2329
109127,399,1,2,2946
109128,399,31,4,4997
109129,399,46,1,4881
109130,399,41,2,6515
109131,399,35,2,5032
109132,399,33,2,7692
109133,399,16,2,7887
109134,399,23,1,4915
109135,399,39,4,5341
109136,399,5,3,420
109137,399,37,5,3500
109138,399,10,5,3717
109139,399,26,2,3549
109140,399,2,2,522
109141,399,34,1,3090
109142,399,6,4,6721
109143,399,4,3,5358
109144,399,21,3,1278
109145,399,6,3,7803
109146,399,17,5,4287
109147,399,23,2,1553
109148,399,20,3,2550
109149,399,55,3,2177
109150,399,20,4,477
109151,399,38,3,1508
109152,399,24,1,4298
109153,399,56,1,2598
109154,399,41,4,7821
109155,399,12,2,1892
109156,399,50,1,6915
109157,399,28,4,4804
109158,399,6,2,4724
109159,399,38,2,4054
109160,399,32,2,2547
109161,399,42,5,2359
109162,399,19,2,7514
109163,399,23,5,1887
109164,399,31,1,1736
109165,399,27,5,5288
109166,399,22,3,4717
109167,399,8,1,2853
109168,399,46,5,25
109169,399,26,1,6282
109170,399,10,1,1532
109171,399,11,5,7935
109172,399,4,4,3329
109173,399,2,1,6235
109174,399,7,1,6009
109175,399,10,2,2769
109176,399,50,2,6476
109177,399,39,1,5584
109178,399,9,2,7362
109179,399,38,4,5856
109180,399,26,4,2296
109181,399,11,3,5655
109182,399,39,2,7068
109183,399,47,1,5350
109184,399,45,2,1368
109185,399,20,2,5674
109186,399,48,5,5512
109187,399,52,4,3085
109188,399,48,4,5449
109189,399,22,1,3176
109190,399,19,5,2267
109191,399,51,5,6491
109192,399,25,2,5980
109193,399,47,3,7863
109194,399,23,3,2147
109195,399,25,3,7167
109196,399,37,2,6408
109197,399,1,3,7545
109198,399,13,5,4654
109199,399,15,1,5216
109200,399,54,4,5222
109201,399,56,3,242
109202,399,1,1,6932
109203,399,6,5,2317
109204,399,5,2,4599
109205,399,43,3,7738
109206,399,42,3,267
109207,399,41,5,6173
109208,399,33,3,7912
109209,399,24,3,3301
109210,399,30,4,45
109211,399,49,2,6039
109212,399,48,3,6045
109213,399,14,3,3610
109214,399,35,1,4557
109215,399,33,1,7583
109216,399,33,5,7742
109217,399,3,4,1420
109218,399,54,5,3247
109219,399,36,4,4749
109220,399,41,3,6575
109221,399,42,2,1866
109222,399,4,1,6354
109223,399,53,2,4672
109224,399,52,3,3142
109225,399,29,1,1517
109226,399,30,5,4408
109227,399,49,3,918
109228,399,34,3,2106
109229,399,28,5,6109
109230,399,32,3,418
109231,399,40,5,3401
109232,399,45,1,6453
109233,399,11,1,6146
109234,399,20,1,107
109235,399,45,4,466
109236,399,31,2,4923
109237,399,26,5,5189
109238,399,21,5,2136
109239,399,14,2,2982
109240,399,32,1,1833
109241,399,23,4,2154
109242,399,43,5,2613
109243,399,36,5,2250
109244,399,13,1,6336
109245,400,26,1,4420
109246,400,23,1,3848
109247,400,25,1,3595
109248,400,2,4,2365
109249,400,22,4,4602
109250,400,24,4,2200
109251,400,35,2,7640
109252,400,47,2,6915
109253,400,16,1,696
109254,400,14,5,4355
109255,400,13,1,1503
109256,400,45,1,6757
109257,400,55,1,7962
109258,400,4,2,6735
109259,400,37,3,7635
109260,400,4,4,6344
109261,400,5,3,537
109262,400,33,3,582
109263,400,18,4,658
109264,400,33,2,3071
109265,400,3,4,3485
109266,400,43,4,5555
109267,400,6,5,1875
109268,400,22,5,185
109269,400,32,5,7762
109270,400,49,5,2703
109271,400,35,4,367
109272,400,40,5,7880
109273,400,7,2,6033
109274,400,20,5,5630
109275,400,20,4,1366
109276,400,54,3,7813
109277,400,55,3,2383
109278,400,6,4,3133
109279,400,45,4,3435
109280,400,10,5,6362
109281,400,2,5,5773
109282,400,1,3,3435
109283,400,24,2,102
109284,400,12,4,4447
109285,400,26,3,7558
109286,400,38,2,3775
109287,400,35,5,3450
109288,400,9,3,1765
109289,400,38,3,1911
109290,400,30,1,1859
109291,400,42,4,646
109292,400,32,3,252
109293,400,33,1,4240
109294,400,10,2,1981
109295,400,5,2,7905
109296,400,36,5,5777
109297,400,43,2,2329
109298,400,49,1,3807
109299,400,15,2,1695
109300,400,45,2,3344
109301,400,21,4,6983
109302,400,41,1,4239
109303,400,40,2,7989
109304,400,27,3,1039
109305,400,29,5,5445
109306,400,18,3,5932
109307,400,53,3,5378
109308,400,13,2,3959
109309,400,45,5,6577
109310,400,39,5,7839
109311,400,30,3,4672
109312,400,6,1,1340
109313,400,54,1,1468
109314,400,46,1,7710
109315,400,23,2,1222
109316,400,39,2,136
109317,400,28,4,5600
109318,400,4,3,4919
109319,400,42,2,1989
109320,400,40,1,1250
109321,400,14,3,4809
109322,400,47,1,922
109323,400,25,3,6113
109324,400,3,3,2374
109325,400,51,4,2557
109326,400,41,2,929
109327,400,10,3,5138
109328,400,13,3,817
109329,400,52,5,6941
109330,400,8,2,387
109331,400,23,3,6976
109332,400,46,4,6565
109333,400,43,5,7003
109334,400,14,4,2135
109335,400,14,1,7156
109336,400,34,1,7972
109337,400,3,1,2077
109338,400,7,1,3251
109339,400,4,1,2266
109340,400,27,4,4398
109341,400,9,2,3281
109342,400,10,1,2050
109343,400,39,4,6238
109344,400,46,2,354
109345,400,25,4,7934
109346,400,11,1,6289
109347,400,50,3,5694
109348,400,8,3,932
109349,400,43,1,2502
109350,400,27,5,7599
109351,400,46,3,4623
109352,400,23,5,3077
109353,400,20,2,5291
109354,400,20,1,7503
109355,400,11,4,3981
109356,400,8,1,5799
109357,400,30,4,6745
109358,400,56,5,1455
109359,400,21,5,6511
109360,400,34,3,7597
109361,400,56,2,7142
109362,400,38,1,7475
109363,400,52,2,3012
109364,400,7,4,3706
109365,400,33,4,1562
109366,400,49,4,5480
109367,400,53,2,3089
109368,400,16,2,531
109369,400,54,4,362
109370,400,39,1,2504
109371,400,19,2,5321
109372,400,47,3,4267
109373,400,56,3,752
109374,400,28,5,5634
109375,400,36,2,2984
109376,400,5,1,7939
109377,400,56,1,7482
109378,400,11,5,686
109379,400,15,3,1550
109380,400,16,3,2759
109381,400,50,5,6199
109382,400,54,2,5129
109383,400,5,5,2542
109384,400,12,5,7277
109385,400,18,5,6862
109386,400,40,4,6435
109387,400,29,3,340
109388,400,31,4,3942
109389,400,42,5,5070
109390,400,13,5,2918
109391,400,1,5,6268
109392,400,21,1,543
109393,400,13,4,5493
109394,400,34,2,6822
109395,400,1,1,2605
109396,400,39,3,1246
109397,400,49,3,564
109398,400,25,2,4206
109399,400,53,1,5923
109400,400,36,4,1547
109401,400,18,1,4538
109402,400,2,3,1813
109403,400,53,5,2873
109404,400,17,3,1708
109405,400,11,3,3632
109406,400,8,4,5915
109407,400,26,5,5093
109408,400,3,2,5096
109409,400,50,1,427
109410,400,48,3,5151
109411,400,42,3,2479
109412,400,1,4,1054
109413,400,26,2,7952
109414,400,36,3,6706
109415,400,55,2,2302
109416,400,12,2,2038
109417,400,17,1,2356
109418,400,26,4,4223
109419,400,9,5,4520
109420,400,9,1,5896
109421,400,32,1,4948
109422,400,19,1,4563
109423,400,49,2,7943
109424,400,29,4,2238
109425,400,20,3,7544
109426,400,2,2,6547
109427,400,15,4,1689
109428,400,9,4,5045
109429,400,21,3,4096
109430,400,11,2,2917
109431,400,25,5,2491
109432,400,51,5,3758
109433,400,27,1,3706
109434,400,52,1,3652
109435,400,30,5,619
109436,400,3,5,5931
109437,400,15,1,3827
109438,400,24,5,299
109439,400,14,2,5724
109440,400,35,3,7466
109441,400,24,3,3988
109442,400,31,5,1589
109443,400,7,5,7197
109444,400,34,4,3587
109445,400,54,5,4244
109446,400,8,5,5622
109447,400,22,1,1908
109448,400,38,5,6341
109449,400,17,5,3329
109450,400,44,5,5654
109451,400,31,1,425
109452,400,52,4,2528
109453,400,50,2,5341
109454,400,17,2,7807
109455,400,51,1,2740
109456,400,30,2,2332
109457,400,43,3,7787
109458,400,35,1,3454
109459,400,46,5,6733
109460,400,6,3,6947
109461,400,19,4,5561
109462,400,4,5,4650
109463,400,32,4,5372
109464,400,53,4,4572
109465,400,28,2,5850
109466,400,5,4,928
109467,400,16,5,5548
109468,400,22,2,2227
109469,400,42,1,2665
109470,400,22,3,7384
109471,400,12,3,2147
109472,400,21,2,105
109473,400,41,4,4842
109474,400,1,2,4744
109475,400,37,4,46
109476,400,55,5,4750
109477,400,6,2,3512
109478,400,24,1,1929
109479,400,48,1,565
109480,400,44,3,6982
109481,400,37,5,5646
109482,400,28,1,5078
109483,400,31,3,4030
109484,400,32,2,4368
109485,400,44,4,383
109486,400,19,5,4068
109487,400,38,4,2532
109488,400,51,2,6984
109489,400,44,1,2810
109490,400,41,5,3495
109491,400,23,4,3913
109492,400,48,4,6426
109493,400,37,2,927
109494,400,17,4,3487
109495,400,48,2,6197
109496,400,50,4,2405
109497,400,48,5,987
109498,400,45,3,4003
109499,400,15,5,5326
109500,400,12,1,1160
109501,400,51,3,5319
109502,400,36,1,1776
109503,400,18,2,3547
109504,400,31,2,3463
109505,400,47,4,2547
109506,400,2,1,3309
109507,400,52,3,6810
109508,400,44,2,4051
109509,400,41,3,7014
109510,400,29,2,3868
109511,400,40,3,4987
109512,400,16,4,2566
109513,400,7,3,414
109514,400,28,3,6172
109515,400,55,4,405
109516,400,34,5,3285
109517,400,47,5,3608
109518,400,56,4,2896
109519,400,10,4,4888
109520,400,37,1,3017
109521,400,27,2,5482
109522,401,31,4,6404
109523,401,8,5,5119
109524,401,40,3,2337
109525,401,10,5,5356
109526,401,8,2,5736
109527,401,7,3,6006
109528,401,44,5,6359
109529,401,34,3,7978
109530,401,8,3,2365
109531,401,15,3,2430
109532,401,51,2,2326
109533,401,6,2,4606
109534,401,14,1,2177
109535,401,29,2,7457
109536,401,3,5,4135
109537,401,25,2,734
109538,401,56,1,3176
109539,401,43,5,7402
109540,401,53,2,3034
109541,401,24,3,7159
109542,401,40,1,3075
109543,401,45,5,1013
109544,401,12,1,6323
109545,401,40,5,1750
109546,401,47,2,3500
109547,401,12,5,7303
109548,401,44,1,422
109549,401,40,2,3037
109550,401,20,3,4687
109551,401,28,1,3032
109552,401,22,4,1032
109553,401,46,4,6577
109554,401,19,4,5987
109555,401,6,4,5762
109556,401,27,5,6997
109557,401,5,5,7580
109558,401,9,2,648
109559,401,3,1,1414
109560,401,14,3,7253
109561,401,4,3,4497
109562,401,8,4,3984
109563,401,16,1,6820
109564,401,26,4,2450
109565,401,49,3,5026
109566,401,3,3,7123
109567,401,9,1,7428
109568,401,49,2,5345
109569,401,6,3,7748
109570,401,42,4,7880
109571,401,39,4,6476
109572,401,21,4,5045
109573,401,37,5,1737
109574,401,19,3,6926
109575,401,18,4,1528
109576,401,33,1,6318
109577,401,12,4,2570
109578,401,31,3,5528
109579,401,48,1,54
109580,401,35,3,301
109581,401,13,3,2674
109582,401,28,2,164
109583,401,46,5,6128
109584,401,11,5,2314
109585,401,47,5,6563
109586,401,23,1,7755
109587,401,32,1,245
109588,401,2,3,5552
109589,401,4,2,2156
109590,401,55,3,320
109591,401,19,1,2685
109592,401,56,4,5462
109593,401,17,3,6550
109594,401,36,1,7526
109595,401,45,4,7949
109596,401,45,1,4596
109597,401,11,3,1064
109598,401,4,5,5062
109599,401,19,5,1674
109600,401,15,4,1843
109601,401,24,2,2632
109602,401,49,4,7239
109603,401,29,4,7343
109604,401,54,1,5872
109605,401,33,2,1246
109606,401,50,1,5529
109607,401,50,3,4293
109608,401,11,1,6215
109609,401,22,3,2277
109610,401,38,2,7035
109611,401,31,2,7358
109612,401,30,1,2515
109613,401,13,2,6023
109614,401,16,3,383
109615,401,20,5,4221
109616,401,56,5,1118
109617,401,36,2,4988
109618,401,18,5,1221
109619,401,32,2,1594
109620,401,9,5,6682
109621,401,42,3,2595
109622,401,26,2,3702
109623,401,51,4,6303
109624,401,26,3,3007
109625,401,34,2,3326
109626,401,47,3,461
109627,401,26,5,5848
109628,401,23,3,2817
109629,401,52,5,437
109630,401,16,5,5792
109631,401,53,3,1834
109632,401,10,1,403
109633,401,32,4,2254
109634,401,55,5,997
109635,401,48,5,1335
109636,401,55,1,277
109637,401,52,4,7824
109638,401,54,3,1826
109639,401,48,4,2625
109640,401,41,5,213
109641,401,41,1,1031
109642,401,19,2,1119
109643,401,20,2,4157
109644,401,51,1,364
109645,401,43,2,2418
109646,401,2,1,3543
109647,401,34,1,7592
109648,401,33,3,39
109649,401,11,4,2199
109650,401,45,2,835
109651,401,34,4,2694
109652,401,30,2,2650
109653,401,39,3,7492
109654,401,44,2,3070
109655,401,28,4,4107
109656,401,16,2,3295
109657,401,2,5,4736
109658,401,38,4,6613
109659,401,13,4,62
109660,401,32,5,51
109661,401,53,4,800
109662,401,41,4,2885
109663,401,37,1,3328
109664,401,27,3,7609
109665,401,42,2,1428
109666,401,46,2,5371
109667,401,17,1,7370
109668,401,52,3,4199
109669,401,30,3,4526
109670,401,18,1,7830
109671,401,54,4,204
109672,401,53,5,495
109673,401,35,2,5245
109674,401,6,1,3190
109675,401,47,4,3840
109676,401,27,4,5033
109677,401,41,2,7746
109678,401,39,5,848
109679,401,23,5,7628
109680,401,3,4,569
109681,401,54,5,393
109682,401,11,2,2999
109683,401,17,2,3121
109684,401,24,4,3960
109685,401,51,5,5512
109686,401,5,3,2468
109687,401,15,2,7144
109688,401,17,5,1307
109689,401,5,4,1217
109690,401,38,3,7643
109691,401,10,4,5998
109692,401,49,5,1342
109693,401,25,3,3461
109694,401,37,4,7424
109695,401,38,5,7692
109696,401,48,3,6778
109697,401,51,3,686
109698,401,1,5,5278
109699,401,9,3,1815
109700,401,22,2,3564
109701,401,27,1,2119
109702,401,13,1,2819
109703,401,1,4,6699
109704,401,54,2,6718
109705,401,56,3,4667
109706,401,34,5,6445
109707,401,30,4,7340
109708,401,47,1,4002
109709,401,10,3,3399
109710,401,14,4,1917
109711,401,15,1,1171
109712,401,20,4,2432
109713,401,36,4,928
109714,401,1,1,5139
109715,401,53,1,325
109716,401,21,1,814
109717,401,7,5,2245
109718,401,29,5,986
109719,401,50,2,6055
109720,401,10,2,5207
109721,401,50,5,1785
109722,401,38,1,7137
109723,401,44,3,3092
109724,401,23,2,820
109725,401,28,3,442
109726,401,25,1,6160
109727,401,5,1,4912
109728,401,4,4,3871
109729,401,15,5,6840
109730,401,14,5,7611
109731,401,17,4,6302
109732,401,33,5,1249
109733,401,16,4,5649
109734,401,2,4,2682
109735,401,43,4,3916
109736,401,1,2,2639
109737,401,7,2,4131
109738,401,12,3,1655
109739,401,36,3,2716
109740,401,4,1,6872
109741,401,21,3,3340
109742,401,23,4,3938
109743,401,35,5,1734
109744,401,6,5,2598
109745,401,8,1,5938
109746,401,29,3,4665
109747,401,7,1,1167
109748,401,55,2,419
109749,401,42,5,4360
109750,401,29,1,6072
109751,401,33,4,2847
109752,401,12,2,965
109753,401,52,2,5874
109754,401,20,1,7167
109755,401,46,3,4243
109756,401,25,4,2952
109757,401,39,1,2798
109758,401,28,5,3805
109759,401,39,2,7366
109760,401,41,3,568
109761,401,14,2,294
109762,401,31,5,2865
109763,401,27,2,6010
109764,401,21,5,6074
109765,401,48,2,6364
109766,401,42,1,4393
109767,401,21,2,2342
109768,401,3,2,6306
109769,401,40,4,4043
109770,401,49,1,5619
109771,401,24,1,5490
109772,401,24,5,3715
109773,401,56,2,2508
109774,401,35,1,77
109775,401,43,3,2588
109776,401,22,1,2844
109777,401,36,5,411
109778,401,9,4,7444
109779,401,30,5,7706
109780,401,31,1,5726
109781,401,52,1,7757
109782,401,55,4,3824
109783,401,7,4,1343
109784,401,13,5,2265
109785,401,22,5,1815
109786,401,43,1,7857
109787,401,45,3,5519
109788,401,5,2,7685
109789,401,37,3,5156
109790,401,32,3,2223
109791,401,26,1,7263
109792,401,25,5,5236
109793,401,35,4,2026
109794,401,18,3,2285
109795,402,43,1,3772
109796,402,13,2,6488
109797,402,21,3,2003
109798,402,1,3,7936
109799,402,44,2,4644
109800,402,4,4,432
109801,402,3,5,6542
109802,402,3,1,4338
109803,402,40,1,5121
109804,402,17,5,4363
109805,402,55,5,487
109806,402,23,3,4575
109807,402,33,2,2666
109808,402,5,4,6195
109809,402,24,5,208
109810,402,29,3,2976
109811,402,54,5,7428
109812,402,11,2,5384
109813,402,40,2,4312
109814,402,41,5,4968
109815,402,44,3,6017
109816,402,5,5,232
109817,402,44,5,7149
109818,402,30,4,6648
109819,402,50,1,5021
109820,402,34,1,4417
109821,402,2,2,6135
109822,402,49,3,5464
109823,402,25,2,306
109824,402,29,4,2156
109825,402,2,1,6785
109826,402,38,1,6673
109827,402,31,2,4291
109828,402,12,5,6209
109829,402,17,1,5669
109830,402,56,1,3436
109831,402,13,4,1531
109832,402,15,2,1869
109833,402,53,2,6727
109834,402,1,2,7521
109835,402,51,3,2115
109836,402,30,1,6213
109837,402,16,2,1653
109838,402,23,5,6832
109839,402,21,4,2676
109840,402,18,3,6584
109841,402,38,4,4163
109842,402,4,2,904
109843,402,12,4,1159
109844,402,8,4,5121
109845,402,52,2,6525
109846,402,9,4,1127
109847,402,27,1,2715
109848,402,11,1,176
109849,402,36,2,5021
109850,402,39,4,3530
109851,402,10,1,1413
109852,402,41,3,928
109853,402,20,5,4174
109854,402,14,4,4203
109855,402,41,4,1017
109856,402,23,2,4022
109857,402,31,3,4038
109858,402,19,5,7737
109859,402,31,5,1914
109860,402,14,3,2162
109861,402,23,1,5828
109862,402,25,5,894
109863,402,14,5,125
109864,402,40,3,5735
109865,402,25,3,758
109866,402,49,1,1042
109867,402,55,2,1245
109868,402,6,4,5513
109869,402,32,5,4999
109870,402,19,2,1304
109871,402,44,4,4089
109872,402,54,3,3811
109873,402,7,1,2196
109874,402,4,5,2251
109875,402,10,2,1266
109876,402,47,3,3710
109877,402,26,5,3827
109878,402,24,3,2708
109879,402,51,4,2582
109880,402,9,1,2588
109881,402,27,2,2305
109882,402,47,5,7477
109883,402,52,3,2053
109884,402,11,4,6055
109885,402,13,3,1234
109886,402,25,4,5530
109887,402,2,5,3561
109888,402,15,5,4703
109889,402,51,5,3715
109890,402,34,5,6162
109891,402,38,5,5174
109892,402,35,3,5181
109893,402,45,3,4904
109894,402,20,3,7077
109895,402,27,4,3249
109896,402,16,5,1626
109897,402,20,2,7244
109898,402,14,1,7450
109899,402,51,1,4486
109900,402,36,1,6330
109901,402,46,5,2416
109902,402,26,4,5980
109903,402,37,3,5205
109904,402,47,1,1768
109905,402,45,1,5013
109906,402,43,4,4150
109907,402,22,3,4093
109908,402,7,4,2303
109909,402,36,3,4099
109910,402,49,4,959
109911,402,16,1,5785
109912,402,5,1,5845
109913,402,52,4,5362
109914,402,39,1,3274
109915,402,45,5,1989
109916,402,17,2,5134
109917,402,17,3,4267
109918,402,2,4,5336
109919,402,30,5,5222
109920,402,29,1,7665
109921,402,55,1,5228
109922,402,32,4,6757
109923,402,8,2,1286
109924,402,9,3,1471
109925,402,50,5,7738
109926,402,8,1,5423
109927,402,4,3,2537
109928,402,38,3,4314
109929,402,3,3,2803
109930,402,33,4,3336
109931,402,10,4,5661
109932,402,49,5,7640
109933,402,33,3,1547
109934,402,29,5,2747
109935,402,55,3,1517
109936,402,53,1,7979
109937,402,36,4,567
109938,402,11,3,7332
109939,402,54,1,4995
109940,402,40,5,3436
109941,402,15,3,2243
109942,402,7,5,4123
109943,402,6,5,6531
109944,402,15,1,6933
109945,402,38,2,3784
109946,402,34,4,6573
109947,402,26,1,847
109948,402,37,1,28
109949,402,25,1,2132
109950,402,22,5,7790
109951,402,37,2,3610
109952,402,1,1,7724
109953,402,21,2,5071
109954,402,1,4,1736
109955,402,9,5,5633
109956,402,23,4,6419
109957,402,54,4,5958
109958,402,8,5,7589
109959,402,21,5,4465
109960,402,56,5,2501
109961,402,53,3,1297
109962,402,45,4,1378
109963,402,43,2,2892
109964,402,33,5,2896
109965,402,28,5,3094
109966,402,48,4,3546
109967,402,41,2,5939
109968,402,24,1,7642
109969,402,37,5,7003
109970,402,16,3,4267
109971,402,35,5,5009
109972,402,48,2,5246
109973,402,3,4,714
109974,402,26,2,599
109975,402,19,3,7892
109976,402,46,4,153
109977,402,18,4,5401
109978,402,34,3,6729
109979,402,18,1,41
109980,402,48,5,6836
109981,402,37,4,1900
109982,402,10,3,5737
109983,402,40,4,3100
109984,402,50,3,3221
109985,402,46,1,6814
109986,402,8,3,7624
109987,402,55,4,1746
109988,402,29,2,6987
109989,402,21,1,1147
109990,402,6,3,6519
109991,402,30,2,5535
109992,402,4,1,3165
109993,402,39,5,7310
109994,402,51,2,154
109995,402,43,3,1910
109996,402,34,2,2797
109997,402,26,3,4965
109998,402,12,1,3319
109999,402,35,2,5737
110000,402,28,1,3088
110001,402,48,3,1161
110002,402,17,4,6780
110003,402,5,3,2114
110004,402,56,2,3878
110005,402,42,3,2319
110006,402,27,5,6352
110007,402,28,4,6476
110008,402,39,2,693
110009,402,31,4,7835
110010,402,20,4,3004
110011,402,5,2,492
110012,402,6,1,6817
110013,402,35,1,1455
110014,402,9,2,826
110015,402,16,4,1130
110016,402,13,1,4017
110017,402,1,5,1074
110018,402,6,2,2359
110019,402,56,4,5356
110020,402,27,3,7115
110021,402,30,3,4719
110022,402,56,3,1610
110023,402,47,2,2376
110024,402,31,1,3135
110025,402,24,4,5566
110026,402,46,2,2904
110027,402,50,4,1006
110028,402,7,3,4538
110029,402,28,2,6123
110030,402,2,3,3503
110031,402,32,3,3826
110032,402,32,1,2813
110033,402,12,3,7738
110034,402,53,5,1355
110035,402,11,5,4243
110036,402,35,4,6946
110037,402,47,4,4850
110038,402,13,5,2979
110039,402,15,4,1356
110040,402,33,1,3006
110041,402,41,1,1617
110042,402,22,1,1403
110043,402,10,5,7030
110044,402,52,5,6863
110045,402,49,2,7681
110046,402,48,1,1366
110047,402,28,3,407
110048,402,20,1,7958
110049,402,36,5,4642
110050,402,18,5,7919
110051,402,22,4,7903
110052,402,46,3,1712
110053,402,18,2,678
110054,402,32,2,4889
110055,402,39,3,6447
110056,402,44,1,2781
110057,402,50,2,1697
110058,402,3,2,6447
110059,402,24,2,639
110060,402,42,4,5574
110061,402,43,5,1141
110062,402,22,2,7208
110063,402,54,2,487
110064,402,19,4,7348
110065,402,42,2,5303
110066,402,53,4,863
